"MIP","STDIP","EKIP","SIP","MC","STDC","EKC","SC","TARGET"
"86.8203125","49.02700684",".946273471","1.208269737","3.054347826","19.57793506","9.13664447","96.28819525","1"
"83.8828125","35.73898893",".721653972","2.907958669","2.361204013","15.05180463","9.373414778","108.8274793","0"
"83.2421875","32.35297178","1.123727606","5.007563292","6.806020067","33.9486997","5.190254661","26.48604571","0"
"87.6875","48.11099634",".795583022",".707279599","60.54347826","83.01059055",".989217856","-.533603355","1"
"83.609375","46.92051696",".688320155",".502758271","3.214882943","25.02459952","8.106620795","66.61986438","0"
"88.5234375","50.73044033","1.165919766",".944145383","108.0234114","66.29243353","-.64040431","-.835324546","1"
"85.671875","34.3136064","1.90641735","7.070719335","27.96488294","53.62183736","2.288607321","5.200949801","1"
"86.9765625","48.25752287","1.664957245","3.479541913","22.90384615","55.94717963","2.621128662","6.138580656","1"
"84.4453125","33.64841392","2.633667766","12.43219651","7.752508361","35.20039077","5.150902617","27.27294267","1"
"86","43.32165307",".923664996","1.671468215","16.78177258","49.50945015","2.919011219","7.441883916","1"
"83.1640625","45.66330196","1.448609429","3.001362527","24.69899666","61.10525788","2.35184019","4.160649929","1"
"83.078125","37.21277699",".734418156","2.713111233","1.557692308","14.1447669","11.73491727","159.8168356","0"
"83.796875","47.155885","1.018197305","1.775732068","4.015886288","25.98154571","6.826006627","47.3489791","0"
"87.3984375","44.42872449","1.118027124","1.945320906","19.08946488","52.50629384","2.921471061","7.584978339","1"
"85.3984375","44.20271836","1.34845305","3.693909489","11.95401338","44.68897037","3.864755838","14.07733523","1"
"83.0234375","35.62619841",".76620027","3.220728396","5.429765886","23.44721354","5.463177314","34.7873445","0"
"88.5078125","45.57600042","1.200520328","2.683833167","7.737458194","36.24080511","4.826975833","22.50866141","1"
"83.1640625","38.85907579",".837233809","1.988988286","2.929765886","17.79063722","7.750975122","71.9449268","1"
"83.609375","40.79430766","1.365320986","3.948257889","7.52173913","35.0621812","4.950769253","24.19595567","1"
"84.40625","51.84659426","1.26590011","1.534487234","23.59866221","61.88144992","2.492788249","4.709442491","1"
"83.0234375","55.80385079",".931031235",".419404734","26.30434783","68.48190944","2.355388486","3.794600271","1"
"83.8125","38.08619952",".545576069","1.951102266","2.027591973","14.88355272","10.89396692","146.7566025","0"
"86.1015625","46.12056887","1.335441841","2.940783765","6.113712375","32.53460385","5.708073226","32.67639852","1"
"83.171875","46.93880813",".676806439",".441724742",".494147157","9.067701467","22.72020392","573.5808914","0"
"86.3125","47.16704855",".728503395","1.03163107","24.12040134","58.04411497","2.402478393","4.550779232","1"
"83.015625","38.09527209",".514061351","2.177837052","1.945652174","16.40737321","9.732945847","104.4359766","0"
"83.5234375","37.84114924",".988602865","3.148461374","1.239966555","12.78475425","13.81265453","222.8482124","0"
"84.1875","48.70875659",".841634777",".544465299","6.849498328","33.24509808","5.368737399","29.40634735","1"
"86.1015625","48.07559799","1.41847599","2.924549748","23.45150502","61.99321753","2.591523524","5.33872771","1"
"85.4375","43.2309839","1.218083161","3.110134495","13.99665552","46.64198651","3.399783106","10.5567558","1"
"86.3828125","46.73364037","1.373406293","2.470420164","27.23829431","59.92469554","2.167198236","3.4831756","1"
"88.3984375","39.98873666","1.392984589","2.940152516","43.13963211","73.72644276","1.445704368",".639399179","1"
"83.8203125","38.28499902",".583043586","2.092775295","1.879598662","17.22603668","10.37567235","114.8759638","0"
"83.5390625","39.83361927",".785306699","1.846989516","1.345317726","14.46141168","12.51315635","171.1738356","0"
"88.1796875","44.50341167","1.372594299","2.58476559","8.919732441","38.631419","4.759727192","22.49828411","1"
"85.40625","47.88779814","1.168742905","2.225387102","17.65133779","51.75294741","2.911072145","7.270132748","1"
"86.234375","36.90835025","1.665532921","5.535417171","15.17976589","50.88779011","3.24987218","9.113489622","1"
"84.0859375","44.53106839","1.365958487","2.536932543","8.618729097","37.63330976","4.687512869","21.72060286","1"
"86.5390625","38.71145307","1.803818291","5.52675691","10.14046823","37.15085402","4.034846654","16.83663613","1"
"83.2734375","40.27691547",".715073689","1.522600407","1.337792642","11.45529086","13.93609282","247.022789","0"
"84.640625","36.37945299","1.674437399","5.640745493","62.60618729","81.52086707",".742935105","-1.02941432","1"
"83.234375","37.36590282",".746265678","2.722311846","2.262541806","16.37748582","9.308071028","99.70129261","0"
"83.2421875","37.54845746",".726718382","2.484349826","3.778428094","23.23311923","7.101345642","52.85865394","0"
"84.4375","40.31414725",".796645937","1.536038171","1.75083612","20.13299737","11.44233305","129.2822375","1"
"84.53125","43.76873483","1.16265058","2.135450581","10.37123746","38.48344963","3.972712278","15.49732363","1"
"87.375","39.59620405","1.542813554","4.111057707","16.4138796","51.17907548","3.248128572","9.423348928","1"
"85.9609375","44.7832283",".790272555","1.427598655","35.62123746","66.81649745","1.617705962","1.10588266","1"
"86.921875","41.07303126","1.555088354","4.178343996","6.592809365","33.13763103","5.670572406","32.64354815","1"
"87.3359375","48.06282954","1.122536186","1.427885802","137.1020067","95.03118462","-.43336351","-1.531109186","1"
"83.4296875","40.24644464",".768412573","1.774815441","2.030100334","15.40210526","10.02734971","122.5063749","0"
"85.71875","39.51363244","1.889408946","5.926838733","34.22993311","69.79415367","1.821871545","1.8100625","1"
"83.3203125","32.71704773","1.917684673","9.863056319","30.91973244","77.22112569","2.111699707","2.500354436","1"
"83.859375","40.05206268",".764697139","1.758846735","1.150501672","12.29299872","13.68505242","219.5815029","0"
"85.4453125","49.86353386","1.314571449","2.081513939","131.3795987","71.98888375","-.473466462","-.579712461","1"
"83.0625","36.78224563",".538980864","2.46232529",".964046823","13.6317875","15.74071208","262.1075052","0"
"88.7578125","43.6700602","1.768201048","3.987579956","115.0844482","102.8564707",".08483579","-1.721599548","1"
"83.6171875","36.33333548",".691334013","2.803815935","1.775083612","13.22839304","11.02109273","156.1286436","0"
"83.421875","31.83860898","1.118299761","5.507640667","2.136287625","12.54199585","10.15760196","154.2293764","0"
"88.546875","44.68236148",".940484311","1.634902347","13.64130435","44.57923988","3.408574038","10.78335893","1"
"85.1875","40.88603635","1.534340703","3.798910059","39.59531773","73.61768576","1.680544669","1.297380307","1"
"87.109375","41.99688128","1.359798194","3.613590752","13.34364548","45.77206288","3.566127706","11.80151937","1"
"83.4921875","39.48377754",".76420695","1.727826961","2.129598662","14.75289531","8.896719658","101.7143566","0"
"83.546875","39.70021634","1.137550576","2.754443292","4.901337793","27.32864457","5.746348061","32.98390615","1"
"83.2265625","39.40935304",".64813119","1.804153857","2.220735786","18.85980059","9.69029175","99.41382161","0"
"84.4765625","50.00702526","1.212789004","2.359105176","8.35367893","35.96427754","4.4263579","19.06763528","1"
"83.234375","38.23825072",".648801769","2.131345584","1.997491639","19.22792772","10.7092754","120.0594179","0"
"84.5390625","40.82793589","1.789563736","4.561213836","3.56270903","22.27417887","8.323706164","73.56392192","1"
"85.015625","47.24586364","1.387549434","2.041649755","53.24749164","71.89373861",".890792872","-.742236199","1"
"83.4140625","40.96750377",".467247357","1.309699774","1.97993311","12.01126556","11.37180678","187.510435","0"
"83.8046875","47.1024579","1.061599176","1.532005013","46.85702341","80.14230942","1.241040718","-.287114269","1"
"83.859375","56.45306878","1.518644947","1.619663683","121.7508361","82.99606989","-.506662454","-1.419886829","1"
"84.2265625","47.42332872","1.573240528","2.60999922","132.5819398","71.87268664","-.473744206","-.478413851","1"
"85.203125","43.58600682","1.140160744","2.280304897","4.195652174","27.13958434","6.859586375","47.7281995","1"
"88.734375","45.37628861",".823817325","1.01079323","8.069397993","34.54246139","4.560543947","20.83400891","1"
"87.7734375","42.53293115",".964594183","2.03239405","5.764214047","30.85202449","5.826356351","34.41622786","1"
"83.265625","48.38686618","1.544274709","2.849454549","128.0869565","96.73208422","-.255634311","-1.581232094","1"
"83.1484375","42.79440126",".645733649","1.183686575","8.639632107","37.70861351","4.468979796","19.28417767","0"
"83.015625","41.36234406",".706535757","1.587603849","2.025919732","19.49783876","10.45725383","113.1657512","0"
"83.90625","39.08133296",".632302854","1.9147951","2.535953177","15.40982655","8.99136861","105.6064222","0"
"84.0078125","34.2523941","1.363557767","5.062536586","10.24665552","40.57020667","4.084324106","15.84995549","1"
"83.0390625","46.09270589","1.674993962","3.460698399","59.11956522","53.954117",".687108544","-.177076013","0"
"83.1640625","36.02988719",".859775551","3.138989762","2.705685619","15.98767296","8.322957242","87.42504691","0"
"83.8125","40.59012927",".611750363","1.617375621","1.977424749","14.7608129","10.64449998","134.2461138","0"
"83.609375","37.85854312",".689815633","2.148847039",".97993311","12.92936555","15.1953742","254.6850453","0"
"83.9375","45.71271534",".74877682","1.342901713","1.747491639","12.07057502","11.83855704","195.5000661","0"
"83.953125","35.04257664",".777007799","3.29867696",".986622074","13.43265707","15.46369193","256.6020437","0"
"85.421875","40.9633238","1.196993026","3.822059343","14.96070234","48.12052136","3.179577139","8.903374507","1"
"83.5234375","39.36705572",".78491861","1.706842028","4.693979933","27.98398964","6.177782765","37.80271441","0"
"83.6015625","37.65869335",".733184318","1.970177673","1.698160535","16.51724638","11.02527864","128.9578122","0"
"83.15625","53.34109542","1.302925764","1.480619056","71.74080268","74.79990951",".14939542","-1.837228246","0"
"83.921875","44.09730175",".507308364",".758980994","1.356187291","13.84053545","12.14352127","166.1143586","0"
"83.359375","39.34954224",".670330281","1.662319086","2.159698997","18.96428825","10.47874009","118.7001524","0"
"83.546875","43.66954377",".659497694","1.547980343","2.251672241","18.10031612","9.681227075","102.5131872","0"
"83.5625","49.76000999","1.265306632","1.688382358","99.55100334","76.35509309",".347931154","-.948039572","0"
"83.8359375","34.82899684",".838450466","3.489377087","8.639632107","33.05460266","4.242900757","18.79392429","0"
"85.5625","62.43180655",".934045726",".007399074","156.7282609","93.78110269","-.648924065","-1.21364414","1"
"83.9375","39.27939783",".913914557","2.022478472","2.117056856","15.0026088","9.858380523","118.8887426","0"
"83.1328125","42.16010612",".898020096","1.95050578","3.890468227","22.26179465","6.778961142","50.23628059","0"
"83.2109375","48.25382957",".652882252",".464878722","2.837792642","17.49325077","8.857383915","95.74672901","0"
"83.6328125","38.81866318",".539762867","1.839317443","5.135451505","22.84431929","5.398338166","33.18933565","0"
"83.890625","38.12730206",".418013922","2.101265215","2.006688963","19.12137666","10.44258437","112.7713275","0"
"83.234375","41.77590596",".686326637","1.299614883","1.268394649","14.01632008","13.39420158","197.8315398","0"
"83.890625","35.33792986",".869279062","3.443016692","2.301003344","18.12769733","9.698234419","104.8946747","0"
"83.2578125","48.88063364","1.321662217","1.743422173","140.7851171","98.3217441","-.485333348","-1.41416531","1"
"85.203125","47.06484214",".933205992","1.434064798","91.40133779","94.73403784",".252604354","-1.714326737","1"
"83.078125","35.23173493",".713532923","3.185029783","4.108695652","19.81317147","6.206876662","46.5659374","0"
"83.2890625","36.22308318",".688582401","2.695912907","1.368729097","16.05582835","12.63835096","165.3336951","0"
"83.875","54.50114678","1.315388193","1.080489117",".805183946","9.37341326","21.09054309","513.7204272","0"
"84.0546875","51.99208302",".818566414",".037857783","158.0008361","95.23927357","-.799085173","-1.044223249","1"
"83.7109375","37.36541523",".659945415","2.423514836","4.178093645","23.20270329","6.532946384","46.37816996","0"
"84.6953125","49.34849899",".960378055","1.102570305","5.490802676","27.76409972","6.181767503","40.39924672","1"
"83.7734375","52.27903124","1.206697886","1.630834374","97.37374582","90.90552419",".13263871","-1.683188346","1"
"83.5078125","34.67032144","1.079368387","3.660143046","1.545986622","15.26818426","11.98090911","159.9307317","0"
