-1.823683485037878427e+02;-1.038029113783163382e+02;-6.859257586649350458e+01;3.677442289328789116e+01;-2.935614520101346514e+01;3.170454536780333683e+02;1.284724091878614729e+02;-1.969784744685678390e+02;6.734716314620693822e+01;6.144279490376063535e+01
-1.794276784344194198e+02;-1.358621181447171580e+02;-3.756841321074827533e+01;3.756533149664275584e+01;-4.417354035502533804e+01;3.373148614193577259e+02;1.687952974972883169e+02;-1.504398319623309703e+02;6.855749658987140549e+01;6.655924190288800446e+01
-1.768277327039312752e+02;-1.669262093451883970e+02;-3.472424366313791921e+00;3.215653413498319679e+01;-5.969869001432827815e+01;3.502898978407004051e+02;2.051376705564204030e+02;-9.181483378644263382e+01;6.908361950430676757e+01;7.213252015090046143e+01
-1.765082953891657382e+02;-1.958405598376630223e+02;2.936922879241629758e+01;6.991532281745986843e+00;-7.085162562140392595e+01;3.468658533834083642e+02;2.266603835949965742e+02;-2.703970912976144092e+01;6.843707815574175868e+01;7.023263529074112910e+01
-1.775987284045822605e+02;-2.187235512212669164e+02;5.956853359505370804e+01;-2.499056724015628461e+01;-7.526254774166504546e+01;3.266406299348210496e+02;2.482741235885519586e+02;3.666592893776503104e+01;5.372706704519958976e+01;6.655449628355562197e+01
-1.791497436592115378e+02;-2.349310328045835377e+02;8.363971107500482560e+01;-6.159225714248857741e+01;-7.440302755867077167e+01;2.999399940297964235e+02;2.576233582933049888e+02;9.602995394543037833e+01;4.366890681622715675e+01;6.523780359099619375e+01
-1.799224308200393239e+02;-2.432338510461343049e+02;9.587907513662513281e+01;-1.039422973006451656e+02;-5.823990168100717568e+01;2.669117294598697754e+02;2.605856165568125675e+02;1.492672294077042636e+02;3.164155121358930955e+01;4.994594871832968153e+01
-1.804540954421685228e+02;-2.463617040549941066e+02;9.357768354684543510e+01;-1.405391366208728243e+02;-4.708558622051642573e+01;2.301800135754566554e+02;2.480596154713783221e+02;1.942334204789761998e+02;1.854592046470560751e+00;2.420155066900169771e+01
-1.794262735342187511e+02;-2.448095816117504739e+02;7.610433588108982406e+01;-1.697065298776402358e+02;-3.621163202871579756e+01;1.898098059678114851e+02;2.235777393364110992e+02;2.261735985870362242e+02;-4.213610653548134621e+01;-1.422511314732695453e+01
-1.765588739084821270e+02;-2.419444160239985990e+02;5.104014713577360851e+01;-1.940697127689699641e+02;-2.178752466181038017e+01;1.497054401105472436e+02;1.929613598848077345e+02;2.526921783503724157e+02;-8.958219782933097974e+01;-5.396916248116589543e+01
-1.714998033438409948e+02;-2.379539445318760329e+02;1.982763639517496301e+01;-2.006868528601470132e+02;-1.130613386004005072e+01;1.180785491401339016e+02;1.660256290243033277e+02;2.760392622509706939e+02;-1.372187596278938315e+02;-8.752797167320677829e+01
-1.651119758875138359e+02;-2.371994108359079974e+02;-1.668545660377984419e+01;-2.023924407483668233e+02;-1.099265438911990689e+00;9.580155008051880827e+01;1.263078302467909282e+02;2.968406451870227443e+02;-1.720657288708907799e+02;-1.113885930593146583e+02
-1.570837009663808885e+02;-2.390087911124219886e+02;-5.780551221377945126e+01;-2.026070410002976416e+02;1.318839549800579647e+01;7.187416474479108786e+01;8.144147109143288787e+01;3.120954849848428694e+02;-2.021116399070800469e+02;-1.191827856519591933e+02
-1.282659565000958253e+02;-2.426560682081789082e+02;-1.686958279046353368e+02;-2.521607694586994910e+02;2.930238432594729758e+01;9.317098124907671775e+01;1.112095809871779473e+01;2.562871635319779671e+02;-1.896372132096797714e+02;-1.258440258603177853e+02
-8.673540981490982915e+01;-1.988709135567162036e+02;-3.151320059839867440e+02;-3.323040649720189208e+02;7.374705612388451925e+01;1.317785960668887526e+02;-1.017057435421207003e+02;1.581907788131065615e+02;-9.446404163056888592e+01;-1.376622160110568416e+02
-6.465325586956060988e+01;-1.885237820764101855e+02;-3.823585542253453013e+02;-3.522040601222614100e+02;1.003342900093637695e+02;1.327006627615905927e+02;-1.710343115514540671e+02;1.084892882688909594e+02;-4.317369103441827605e+01;-7.748630115493673998e+01
-4.739943121717157481e+01;-2.082882734358932737e+02;-4.254718619586373052e+02;-3.465321158360575851e+02;1.177530446662663195e+02;1.361362178749362215e+02;-2.074240070457344984e+02;4.811711959684891582e+01;-1.211711323435364029e+01;1.809768908822146694e+00
-3.428019635985347691e+01;-1.911540316058484166e+02;-4.624339526780212282e+02;-3.459000800617343430e+02;1.393747815056666752e+02;9.364175193957233034e+01;-2.388472716852125757e+02;4.254321515944357590e-01;1.762873833089827613e+01;7.383218222541992759e+01
-1.789951961443247086e+01;-2.090423427010603348e+02;-4.931257349407657102e+02;-3.235858326074691149e+02;1.419790301685108602e+02;8.814570464204420830e+01;-2.383470165222367712e+02;-7.943289161224542738e+01;5.654024041981304549e+01;1.343601267808144826e+02
-8.924152327739060198e+00;-2.199688048004298651e+02;-5.047941991533584769e+02;-2.909642664266941097e+02;1.418972515487333510e+02;4.530925946705663421e+01;-2.153802373807559718e+02;-1.550729960203872508e+02;7.902684026362081227e+01;1.601208827383358368e+02
1.884563935931994560e+00;-2.289484098372898870e+02;-5.042455521391049160e+02;-2.504542153187581732e+02;1.289176717718884788e+02;1.044587219488404717e+00;-1.783719048496971880e+02;-2.308670143218413955e+02;1.079750715065844844e+02;1.479661054162596940e+02
1.280619197091348660e+01;-2.348091771333113513e+02;-4.954128134318449383e+02;-2.049468177090322740e+02;1.059479117698664652e+02;-3.878743488550189511e+01;-1.300471534878480213e+02;-2.932585420121429820e+02;1.435123948820239548e+02;9.617668446595037324e+01
1.603918471806242962e+01;-2.338016082834246276e+02;-4.669662450012347108e+02;-1.542467493302034711e+02;7.835233868799025458e+01;-1.031327345150517232e+02;-7.626280797896717445e+01;-3.243799458428670164e+02;1.588395391156514052e+02;1.282302561673820485e+01
2.258858925981725463e+01;-2.667520841350618639e+02;-4.296857978961448339e+02;-8.452858318587280451e+01;2.839235368543688409e+01;-1.130953511914007095e+02;-1.633932762220782564e+01;-3.449659670902117909e+02;1.841861207706454877e+02;-8.246813117780966707e+01
2.571482758152166426e+01;-2.607403651537181872e+02;-3.815206178330126363e+02;-2.524601571214092388e+01;-1.665190833542340698e+01;-1.465529638142236024e+02;1.799479477565792251e+01;-3.086607797323437694e+02;2.070292738313698067e+02;-1.811059065601581892e+02
1.988704263682959805e+01;-3.083148508054558761e+02;-2.862635751093488352e+02;7.489457633694969729e+01;-7.855395294038434884e+01;-1.541375211134264021e+02;7.117735413083197216e+01;-2.321962201539045054e+02;1.832463001157251199e+02;-2.407317859396476649e+02
-1.172206736974234254e+01;-3.288451063100445708e+02;-1.138026525191190217e+02;2.180439828043582793e+02;-1.332767384324515092e+02;-2.166349831474094287e+02;1.106682330387519215e+02;-4.306427152734194408e+01;1.034035051682260189e+02;-2.208684526864865916e+02
-1.199679888353266755e+01;-3.207649923337925202e+02;-5.599782291609089668e+01;2.740250849123448234e+02;-1.623888393090826696e+02;-1.739613949397926831e+02;6.945354324092696174e+01;6.039993102005722392e+01;1.149202105489235066e+02;-2.090995297722449777e+02
3.895260893104032220e+02;-4.664401602005065115e+02;-5.297165194977560532e+02;6.135638650974998143e+01;-3.687885258649719589e+01;-2.574440251136845745e+02;9.174793583718204104e+01;3.718451177673542247e+02;-2.027811077409677409e+02;-6.586178347937746480e+01
4.143521549399887931e+02;-4.650101016471734283e+02;-5.218978320213777806e+02;1.380759306425373154e+02;-3.823291173654948238e+01;-2.538431058506779721e+02;1.165567769873563542e+01;3.626922093877351472e+02;-1.944289132423550086e+02;-2.932545865045804945e+01
4.362708076408362672e+02;-4.633964921649001667e+02;-4.999590553432460638e+02;2.102018863019527259e+02;-2.889146593267193808e+01;-2.410226724220001984e+02;-6.797479390272872024e+01;3.285194049011697643e+02;-1.907838880594107707e+02;2.293120489322270217e+01
4.554415780761615906e+02;-4.616286337679713938e+02;-4.601792886906458193e+02;2.721792409637629362e+02;-1.681620243553775040e+00;-2.230358633964557669e+02;-1.312046615971376866e+02;2.766602368242072885e+02;-1.855538090987318753e+02;7.516778639347360524e+01
-1.161486521070720812e+02;-2.872614825142330801e+02;-2.072621914644873016e+02;-1.703858753560764114e+02;1.081378834952914900e+02;-4.944004115299458135e+01;-8.583097206494251452e+01;2.128354114870713545e+02;-2.243379315883743459e+02;1.181902795833579489e+02
-1.072887083609206229e+02;-3.007221291895216382e+02;-2.301876207736526965e+02;-1.494673681779280230e+02;1.246377750392914976e+02;-8.786704494327995008e+01;-8.851555091818923415e+01;1.530619986876218661e+02;-2.115103735075049656e+02;1.846478642513479542e+02
-9.865825468062210746e+01;-3.121122710975332666e+02;-2.461308373515429651e+02;-1.210240657351372988e+02;1.314432567016808093e+02;-1.299388558643247791e+02;-7.363619676494934652e+01;8.128204118126302546e+01;-1.927295568836649124e+02;2.259124554494016763e+02
-8.909877102142638705e+01;-3.211397854120103261e+02;-2.523771819985412890e+02;-8.512971915464690653e+01;1.267812028802168953e+02;-1.740542887331754116e+02;-4.229538262294834539e+01;5.482128632542698554e+00;-1.661411123932871305e+02;2.327099274443329193e+02
-3.911679705771867077e+01;-1.229797038204559385e+02;-2.839189604369267386e+02;2.911390282389857020e+01;1.328283366831913952e+02;-1.876736252983988891e+02;9.717342758902903199e+01;-1.417541436596261804e+02;-1.921526829792081799e+02;2.619771164139711459e+02
1.760894673052193493e+00;-1.119328424843612346e+01;-2.907212040337068970e+02;1.205063595931563469e+02;1.076121153971678979e+02;-1.919525311265224445e+02;2.226171429362253775e+02;-2.370662921078664738e+02;-1.951885962754481909e+02;2.073360412072453869e+02
4.333131441149448193e+01;7.127900868880765017e+01;-2.769402113917709016e+02;2.122862542481900050e+02;3.470863549818511018e+01;-1.807337123775124610e+02;3.469199314775461289e+02;-2.753887997383839092e+02;-1.909445492650191341e+02;1.443333738986044068e+02
6.135152358436419462e+01;1.069640988269220969e+02;-2.481270548296135416e+02;2.759227937834540398e+02;-2.794457960133396668e+01;-1.956496026603202552e+02;3.778859664757231371e+02;-2.635170603986397850e+02;-1.442376882136174174e+02;4.205479219995748963e+01
8.153872049787081266e+01;1.081882243424150829e+02;-2.077311028696043422e+02;3.332314306445144325e+02;-8.373824910865867821e+01;-1.637938759720519499e+02;4.308172948979515127e+02;-2.234072393741433586e+02;-9.685485504080209296e+01;-2.965650962533529622e+01
1.068797018918556887e+02;1.461769319424119544e+02;-1.613298728158444533e+02;3.866077249381687579e+02;-1.485370513302631537e+02;-1.200449376991099655e+02;4.520783016474668443e+02;-1.325398904093034389e+02;-4.792711251089216518e+01;-7.714322265200689799e+01
1.151748681576654434e+02;1.533799538475658437e+02;-1.237467374360560797e+02;4.302126356007254913e+02;-1.862338023059344323e+02;-7.403201781217788380e+01;4.154572596469374730e+02;-5.381198245406444158e+01;-2.077948253998668449e+01;-9.323077019420203726e+01
1.201982270874488989e+02;1.639390225152665721e+02;-9.023864686398496815e+01;4.628088860221785694e+02;-2.067284445334025236e+02;-1.478190808732610328e+01;3.602644148387088308e+02;2.914473111383566106e+01;-1.140174891329506934e+01;-6.802717178272668264e+01
1.290915687673128218e+02;2.109419176792622466e+02;-5.556415203605263997e+01;4.819295998509579704e+02;-2.183178051038563865e+02;4.161106470606871710e+01;2.751940809656781539e+02;1.187981967483064949e+02;-7.658235009377077240e+00;-2.032010317102423613e+01
1.299537841234602240e+02;2.273625436433375455e+02;-1.937484720440785679e+01;4.946488305512939974e+02;-1.956381830462909193e+02;1.102065375141457082e+02;1.959836347871279543e+02;1.591628900082068583e+02;-3.376079891281582945e+01;5.540544206461422050e+01
1.286780497460189565e+02;2.435159441351948999e+02;1.916954647958448632e+01;4.922480781475738922e+02;-1.496141142216046944e+02;1.721858184206314490e+02;1.233561718753008876e+02;1.598687165102082872e+02;-7.839790688437146571e+01;1.360734597576935698e+02
1.199545585489903203e+02;2.263562878524328710e+02;5.934474300031128280e+01;4.817014088109793306e+02;-7.451789759588582740e+01;2.313677928130275347e+02;7.956871128540316818e+01;1.076506751740313064e+02;-1.434910979290100386e+02;2.063328455331258908e+02
1.157951378835632710e+02;2.419757730583426110e+02;1.012884788170737238e+02;4.531578813263521965e+02;7.660904186979627717e+00;2.644758071259419125e+02;4.425587335432567215e+01;5.039960136218530096e+01;-1.979911965129946338e+02;2.320631115908177833e+02
1.106965129879101255e+02;2.532106954934723149e+02;1.416886130200820162e+02;4.123917888978223232e+02;9.557507594279070418e+01;2.781544902595203439e+02;3.676885588400448057e+01;-1.912739589835317489e+01;-2.422795923829555136e+02;2.198299134962642540e+02
9.025334940300044195e+01;2.273272911906238676e+02;1.702616608596843548e+02;3.605151904678412507e+02;1.962024882330782134e+02;2.589054909636473667e+02;2.146444549615488739e+01;-1.168513536930045262e+02;-2.773117631069624736e+02;1.661041304142859758e+02
7.635843908510162237e+01;2.330581502058220167e+02;1.966668861896894782e+02;3.009792241983832923e+02;2.752971185819745870e+02;2.147719147551129026e+02;2.340916928661486196e+01;-1.745349173051729110e+02;-2.824120410780450925e+02;8.449337737808953364e+01
5.641121420869555436e+01;1.950102340406972701e+02;2.188086427254552575e+02;2.261866975193812550e+02;3.455179361848791473e+02;1.629831275343126435e+02;4.429862969109326087e+01;-2.064940455186148824e+02;-2.547033517461274812e+02;-1.225715578103755199e+00
3.151054010961077978e+01;1.118645537133849217e+02;2.413782086887950129e+02;1.365901129744937919e+02;4.041301570559794527e+02;1.082315054165150769e+02;7.785486251488723042e+01;-1.977088591241234212e+02;-1.808307997824715585e+02;-7.134615990042928502e+01
9.969431346299742480e-02;-6.842327146474043609e+00;2.683108996437678684e+02;4.015861022179328188e+01;4.050356302527688399e+02;2.941680007024990928e+01;6.934532005554785883e+01;-1.296452486635244838e+02;-7.408659220029996106e+01;-1.099485538073145534e+02
-3.974534904021152926e+01;-2.153094223041917985e+02;3.044845594034108558e+02;-7.589238497993331123e+01;3.600673975111594700e+02;-4.704359565432432788e+01;3.177186875936203947e+01;-1.341590947747021723e+01;6.034958290117248225e+01;-1.608640114569419950e+02
7.567035028720373475e+02;-4.534995366242569617e+02;-9.579023534896433034e+01;2.737643815655262642e+02;4.275045310663541045e+02;-2.549545360647144889e+02;-1.398393552309246104e+02;1.317267634660974807e+02;-2.785081428945774462e+01;9.821892582698735552e+00
7.671808404854757555e+02;-4.479722619652922049e+02;-3.317800193872629677e+01;2.770103006750747454e+02;4.158411607194530006e+02;-2.868199552968562216e+02;-1.230581642932846336e+02;8.966634602584464631e+01;5.199971619254890953e+01;7.345336765109492205e+01
7.737279574657405874e+02;-4.388471299751090555e+02;3.448699853828368589e+01;2.779436097922105091e+02;3.873753641617712447e+02;-3.134509334569332282e+02;-1.047014514985679625e+02;4.433334359752047504e+01;1.228162901653855812e+02;1.283434173810357208e+02
7.765737785359664258e+02;-4.250942932766464537e+02;1.065555997230484593e+02;2.742801294830377969e+02;3.446081534461144997e+02;-3.340158759440190579e+02;-8.651470566644081828e+01;4.911230000181607269e-01;1.778602709033105782e+02;1.624688819820111974e+02
7.751699965900185134e+02;-4.093258451935101334e+02;1.815484666731423431e+02;2.659431109733072276e+02;2.840337859955961903e+02;-3.457381019420362236e+02;-7.428705197462828380e+01;-4.055994340291275080e+01;2.081784707722334247e+02;1.714063248073411216e+02
-5.556445699094548729e+01;-3.358975152074720540e+02;-2.123359835923459684e+02;5.496131713384851736e+01;3.869640532468920924e+01;-2.774005319263516753e+02;9.719944665839705067e+01;-1.527085671535640472e+02;-5.592142218368365292e+01;4.117450264219979061e+01
-4.431301299873118893e+01;-3.366825077211713619e+02;-1.834918951539886791e+02;1.101245804910222716e+02;-1.234928860547951501e+01;-2.863881377986390930e+02;1.292527350200270462e+02;-1.518656410690491612e+02;-6.763101232464095780e+00;-5.843330193586335497e+01
-3.304740214322593062e+01;-3.359541609292489284e+02;-1.485851279271340957e+02;1.635023932630639081e+02;-6.454597330393747256e+01;-2.773153487098036294e+02;1.424804214828073725e+02;-1.200859913246459314e+02;4.081099539149636257e+01;-1.452561314631608127e+02
2.580232844849249929e+01;-3.665356704993058088e+02;-1.839572573125321355e+02;1.927255734173961628e+02;-1.632365297717533394e+02;-5.122300688041698180e+01;8.989970337010787205e+01;-1.524418082612503156e+02;2.216814842700958650e+02;-2.002711225898745511e+02
5.820250640189748026e+01;-3.730971421782926427e+02;-1.727219373659607697e+02;2.239900506926305752e+02;-2.310984089555657874e+02;8.497273764623776060e+01;4.599333640166484116e+01;-8.969711313331708880e+01;3.059512203774552859e+02;-2.196618582609308419e+02
7.080615584285889952e+01;-3.675496396230084315e+02;-1.612345504247941506e+02;2.444915786852965596e+02;-2.562274573774566306e+02;1.694268248520133398e+02;-2.275789694813681052e+01;-2.511550689821537219e+01;3.353636975487821701e+02;-1.978816654547516976e+02
8.193064369675840908e+01;-3.567189466488599692e+02;-1.287408248730251046e+02;2.630679415527392848e+02;-2.685167022402903854e+02;2.599013943774145332e+02;-8.716127952144024960e+01;5.401499800394581285e+01;3.353705664519914649e+02;-1.406130406608602641e+02
8.279285905290581127e+01;-3.402983206847848123e+02;-9.255152004138034272e+01;2.757871722530752550e+02;-2.458370801827249750e+02;3.284968671854915669e+02;-1.663717256999904635e+02;9.437969126384628282e+01;3.092680025485527153e+02;-6.488749542522171510e+01
8.151712467546457219e+01;-3.241449201929273158e+02;-5.400712635738796052e+01;2.733864198493553204e+02;-1.998130113580388638e+02;3.904761480919773931e+02;-2.389991886118174307e+02;9.508551776584779702e+01;2.646308945769972070e+02;1.578052226785761647e+01
7.845314899235143002e+01;-3.077715503222593156e+02;-1.314040069631239405e+01;2.581240382904123294e+02;-1.344789115005920337e+02;4.405189081810689231e+02;-2.969531941781927458e+02;6.236939380975286440e+01;2.112256387554822084e+02;7.763449495426526425e+01
7.429372832692439488e+01;-2.921520651163497178e+02;2.880333512044999011e+01;2.295805108057850532e+02;-5.230010971772664163e+01;4.736269224939831588e+02;-3.322660321092700428e+02;5.118319997906835006e+00;1.567255401714976415e+02;1.033647610119570572e+02
6.130444174332018292e+01;-2.782779666448027456e+02;7.069270945927267746e+01;1.940744815609403418e+02;4.607606309873654737e+01;4.623632231988599983e+02;-3.462534559028413810e+02;-7.338763391040430406e+01;1.044858540791219212e+02;8.997541982423923912e+01
4.021236320285965604e+01;-2.605933346643416826e+02;1.323944055815881029e+02;1.601632333759227720e+02;1.478037593407447901e+02;4.034061006112079326e+02;-3.207441611973400768e+02;-1.260879521004080743e+02;4.139442982975740648e+01;5.010932158505768541e+01
1.132491282000566102e+01;-2.378609686585805889e+02;2.099655034149910477e+02;1.232525669954490866e+02;2.472218149703401764e+02;2.915860234980283394e+02;-2.545444819850518741e+02;-1.307210299756521010e+02;-3.262877809667762108e+01;-1.006513515503531409e+01
-3.361391673937069413e+01;-2.089117114668534896e+02;2.844653321515499442e+02;7.726346378272870652e+01;3.454227648750135700e+02;8.890753452554619685e+01;-1.635449779841415818e+02;-8.561864088176633913e+01;-1.263997256158258864e+02;-8.820878933237770525e+01
-5.404102357106049581e+00;-2.197478048153003840e+02;3.321598443460508179e+02;-2.875344491973340055e+01;3.832608813563155650e+02;1.141863121961454794e+02;2.234526307900217645e+01;-2.097536809896546828e+01;-5.855922856443484648e+01;-1.157449683579215929e+02
9.808572085365483417e+00;-2.244910875135360016e+02;3.483958923019910117e+02;-9.347751756823002722e+01;3.871451619460326583e+02;1.009852862498300681e+02;1.534648002338992683e+02;3.680960336500123020e+01;8.066977894673945215e+00;-1.278152654246031972e+02
2.571421840951412818e+01;-2.285331772717543402e+02;3.480244628498867314e+02;-1.443420520734381114e+02;3.606680767948745938e+02;8.655311704804685746e+01;2.727947802892885534e+02;9.793479128836146685e+01;7.047763368745549428e+01;-1.021201130781780506e+02
2.422358144404322289e+01;-2.305901016606356961e+02;3.423196712298059197e+02;-1.788282138394351364e+02;3.155344888788660569e+02;4.430018643660041988e+01;3.143869111688213707e+02;1.349004315038854145e+02;1.427069215262789896e+02;-4.877232020279739544e+01
2.061719029701104589e+01;-2.307126773592088966e+02;3.375743110092557799e+02;-2.071628106514137073e+02;2.508671051101544833e+02;8.810360811611841925e+00;3.390011641382250787e+02;1.596342298558509185e+02;2.057317139237563879e+02;3.606885948927379104e+01
1.451366894060871893e+01;-2.307948495078991016e+02;3.325865885950254892e+02;-2.276723915472855424e+02;1.719645045567011437e+02;-1.598687267929898326e+01;3.450570580189124144e+02;1.666822400319026656e+02;2.474437226078414085e+02;1.348602642584977502e+02
6.285533389812585803e+00;-2.290412735144450096e+02;3.287767709958837372e+02;-2.431660392240968918e+02;8.537143122114525795e+01;-3.215972187405711225e+01;3.338092681556310026e+02;1.573657798063456710e+02;2.620330323497374820e+02;2.298206856093691499e+02
